customer_id,customer_name,age,gender,city,state,phone_number,email,registration_date,language_preference,primary_device
C1610,Manish Chatterjee,52,Male,Bhopal,Madhya Pradesh,6243014606,manish.chatterjee50@gmail.com,2023-04-27,English,Smart TV
C1611,Aarti Bhat,27,Female,Nagpur,Maharashtra,6906506147,aarti.bhat14@gmail.com,2023-04-21,Telugu,Smart TV
C1612,Rohan Sharma,21,Male,Noida,Uttar Pradesh,6289868321,rohan.sharma51@outlook.com,2023-03-23,Punjabi,Laptop
C1613,Rohan Kapoor,42,Male,Kanpur,Uttar Pradesh,6842001414,rohan.kapoor51@yahoo.com,2023-01-15,Gujarati,Smart TV
C1614,Kartik Agarwal,40,Male,Lucknow,Uttar Pradesh,7994757637,kartik.agarwal22@yahoo.com,2024-08-30,Gujarati,Tablet
C1615,Ruhi Patil,31,Female,Kolkata,West Bengal,,ruhi.patil6@gmail.com,2024-01-13,Punjabi,Mobile
C1616,Vivek Menon,33,Male,Chennai,Tamil Nadu,9285869660,vivek.menon46@outlook.com,2023-11-11,English,Mobile
C1617,Swati Gupta,23,Female,Pune,Maharashtra,7262264418,swati.gupta36@gmail.com,2023-12-20,Marathi,Smart TV
C1618,Sachin Chatterjee,35,Male,Bhopal,Madhya Pradesh,6950765573,sachin.chatterjee72@gmail.com,2023-12-28,Marathi,Mobile
C1619,Pankaj Naidu,44,Male,Ahmedabad,Gujarat,9175227929,pankaj.naidu55@gmail.com,2023-12-02,English,Tablet
C1620,Nitin Rajan,27,Male,Pune,Maharashtra,7407008415,nitin.rajan17@gmail.com,2023-10-17,Marathi,Tablet
C1621,Geeta Patil,30,Female,Indore,Madhya Pradesh,6635294614,geeta.patil22@gmail.com,2023-01-23,Telugu,Mobile
C1622,Ankit Iyer,44,Male,Nagpur,Maharashtra,6873728265,ankit.iyer25@outlook.com,2023-08-12,,Mobile
C1623,Payal Kumar,42,Female,Pune,Maharashtra,8308544184,payal.kumar56@gmail.com,2023-02-25,Kannada,Mobile
C1624,Akash Patil,28,Male,Indore,Madhya Pradesh,9936767777,akash.patil98@gmail.com,2024-04-12,Bengali,Laptop
C1625,Pooja Iyer,50,Female,Delhi,Delhi,7351102693,pooja.iyer31@gmail.com,2023-02-20,Telugu,Smart TV
C1626,Lakshmi Gupta,22,Female,Warangal,Telangana,7507026406,lakshmi.gupta2@gmail.com,2024-01-30,Marathi,Mobile
C1627,Aarti Ghosh,48,Female,Howrah,West Bengal,6483427973,aarti.ghosh7@gmail.com,2024-03-23,Telugu,Laptop
C1628,Rohan Reddy,41,Male,Jaipur,Rajasthan,6712582848,rohan.reddy11@outlook.com,2024-08-28,Bengali,Laptop
C1629,Preeti Mishra,22,Female,Guwahati,Assam,7564464523,,22-09-2023,Bengali,Smart TV
C1630,Tanya Sinha,41,Other,Chennai,Tamil Nadu,9897795014,tanya.sinha96@gmail.com,2024-09-22,Gujarati,Smart TV
C1631,Pallavi Patel,50,Female,Patna,Bihar,,pallavi.patel10@yahoo.com,2024-04-17,Gujarati,Smart TV
C1632,Vijay Patel,24,Male,Howrah,West Bengal,7079921645,vijay.patel63@gmail.com,2023-12-20,Punjabi,Smart TV
C1633,Aditi Desai,50,Female,Chennai,Tamil Nadu,9668815571,aditi.desai54@yahoo.com,2024-03-02,Punjabi,Laptop
C1634,Vrinda Chatterjee,33,Other,Kolkata,West Bengal,7955161133,vrinda.chatterjee25@gmail.com,2023-07-11,Tamil,Smart TV
C1635,Rohit Desai,26,Male,Nagpur,Maharashtra,6974869784,rohit.desai65@gmail.com,2024-10-04,Kannada,Mobile
C1636,Geeta Singh,49,Female,Bhopal,Madhya Pradesh,8692259164,,2023-05-04,Hindi,Mobile
C1637,Sanjay Joshi,23,Male,Lucknow,Uttar Pradesh,6370855360,sanjay.joshi25@gmail.com,2023-01-13,Gujarati,Smart TV
C1638,Nidhi Chopra,43,Female,Kanpur,Uttar Pradesh,8984104003,nidhi.chopra27@outlook.com,2023-01-19,Punjabi,Smart TV
C1639,Aarti Sinha,38,Female,Gurgaon,Haryana,8561188203,aarti.sinha88@yahoo.com,2024-03-15,Marathi,Tablet
C1640,Kavya Naidu,59,Female,Indore,Madhya Pradesh,9128177903,kavya.naidu51@yahoo.com,2023-08-23,Bengali,Tablet
C1641,Rahul Chatterjee,38,Male,Lucknow,Uttar Pradesh,7033790294,rahul.chatterjee29@outlook.com,2024-05-17,Kannada,Mobile
C1642,Ananya Banerjee,26,Female,Patna,Bihar,7671950305,ananya.banerjee8@gmail.com,2024-04-12,English,Laptop
C1643,Aditya Patil,50,Male,Coimbatore,Tamil Nadu,8882015149,aditya.patil35@gmail.com,2024-08-11,Tamil,Tablet
C1644,Tanya Jain,26,Female,Jaipur,Rajasthan,8261954902,tanya.jain34@gmail.com,2024-08-17,Bengali,Laptop
C1645,Ajay Desai,33,Male,Jodhpur,Rajasthan,6550091595,ajay.desai66@yahoo.com,2023-07-12,Marathi,Smart TV
C1646,Aarav Mehta,36,Male,Nagpur,Maharashtra,6066185360,aarav.mehta6@yahoo.com,2024-03-24,Hindi,Smart TV
C1647,Radha Naidu,24,Female,Nagpur,Maharashtra,6676372037,radha.naidu65@gmail.com,2023-08-18,English,Tablet
C1648,Suresh Krishnan,18,Male,Coimbatore,Tamil Nadu,7743967705,suresh.krishnan26@gmail.com,2024-09-07,Hindi,Laptop
C1649,Vijay Naidu,49,Male,Guwahati,Assam,9588681025,vijay.naidu76@gmail.com,2023-06-30,Telugu,Laptop
C1650,Tejas Chavan,20,Male,Lucknow,Uttar Pradesh,9401461597,,27-01-2023,Hindi,Mobile
C1651,Shubham Chavan,34,Male,Kolkata,West Bengal,8474369390,shubham.chavan27@gmail.com,2023-04-20,English,Tablet
C1652,Gaurav Nair,18,Male,Coimbatore,Tamil Nadu,7251119035,gaurav.nair2@yahoo.com,2024-08-14,Bengali,Mobile
C1653,Swati Rajan,57,Female,Guwahati,Assam,9323887676,swati.rajan81@outlook.com,2024-02-01,Punjabi,Laptop
C1654,Kavya Pillai,37,Female,Mumbai,Maharashtra,6838744308,kavya.pillai31@gmail.com,2023-06-14,Kannada,Tablet
C1655,Sunita Sinha,33,Female,Jaipur,Rajasthan,9715481851,sunita.sinha14@gmail.com,2023-03-21,Hindi,Laptop
C1656,Manoj Desai,49,Male,Nagpur,Maharashtra,8030287574,manoj.desai97@gmail.com,2023-07-10,Kannada,Tablet
C1657,Manoj Chopra,25,Male,Kanpur,Uttar Pradesh,8497265571,manoj.chopra74@gmail.com,2024-02-29,Marathi,Mobile
C1658,Aarti Yadav,40,Female,Noida,Uttar Pradesh,7488252699,aarti.yadav67@outlook.com,2024-01-10,Tamil,Mobile
C1659,Vijay Malhotra,32,Male,Jodhpur,Rajasthan,9576467050,vijay.malhotra69@yahoo.com,2023-01-10,Punjabi,Smart TV
C1660,Aditi Menon,38,Other,Patna,Bihar,6586034563,aditi.menon70@yahoo.com,2024-08-14,Marathi,Smart TV
C1661,Harish Saxena,22,Male,Chennai,Tamil Nadu,6826388032,harish.saxena95@outlook.com,2023-05-29,Punjabi,Tablet
C1662,Namrata Sinha,47,Female,Guwahati,Assam,6237038547,namrata.sinha89@gmail.com,2023-07-09,Kannada,Mobile
C1663,Ananya Rao,35,Female,Nagpur,Maharashtra,8328062539,ananya.rao65@gmail.com,2024-01-05,Tamil,Smart TV
C1664,Shubham Chatterjee,18,Male,Pune,Maharashtra,7630328267,shubham.chatterjee79@gmail.com,2023-01-10,Punjabi,Tablet
C1665,Suresh Agarwal,50,Male,Lucknow,Uttar Pradesh,8132508628,suresh.agarwal50@gmail.com,2023-10-27,Gujarati,Tablet
C1666,Shubham Patil,19,Male,Lucknow,Uttar Pradesh,7872894673,shubham.patil26@gmail.com,07-09-2023,English,Mobile
C1667,Karan Desai,27,Male,Jaipur,Rajasthan,8364908474,karan.desai56@gmail.com,2023-09-03,Kannada,Mobile
C1668,Suresh Singh,24,Male,Kolkata,West Bengal,6228455414,suresh.singh43@yahoo.com,2024-04-09,English,Smart TV
C1669,Vishal Tiwari,24,Male,Bhopal,Madhya Pradesh,,vishal.tiwari5@gmail.com,2024-01-27,Hindi,Mobile
C1670,Ravi Sharma,55,Male,Mumbai,Maharashtra,7389162441,ravi.sharma81@outlook.com,2024-05-18,Gujarati,Smart TV
C1671,Ananya Kumar,21,Female,Noida,Uttar Pradesh,7238935440,ananya.kumar83@gmail.com,2023-01-16,Punjabi,Laptop
C1672,Ankit Verma,58,Male,Guwahati,Assam,,ankit.verma33@gmail.com,2024-07-07,Kannada,Mobile
C1673,Amit Banerjee,38,Male,Coimbatore,Tamil Nadu,9298249220,amit.banerjee86@yahoo.com,16-07-2024,Telugu,Mobile
C1674,Nidhi Shah,46,Female,Kolkata,West Bengal,8696250507,nidhi.shah18@yahoo.com,2023-10-13,Kannada,Laptop
C1675,Ankit Reddy,28,Male,Surat,Gujarat,6238384403,ankit.reddy33@gmail.com,2023-08-04,Telugu,Laptop
C1676,Sneha Pillai,19,Female,Jaipur,Rajasthan,7148632908,,2023-02-28,Punjabi,Tablet
C1677,Pallavi Krishnan,38,Female,Delhi,Delhi,8772109074,pallavi.krishnan89@gmail.com,2023-08-26,Gujarati,Mobile
C1678,Prashant Sharma,34,Male,Coimbatore,Tamil Nadu,7865737449,prashant.sharma1@gmail.com,2024-03-29,Hindi,Laptop
C1679,Yukta Banerjee,18,Female,Jodhpur,Rajasthan,9368938252,yukta.banerjee75@yahoo.com,2024-10-02,Kannada,Laptop
C1680,Arjun Shah,39,Male,Surat,Gujarat,7266848031,arjun.shah67@gmail.com,2023-03-13,Punjabi,Mobile
C1681,Ankit Chopra,35,Male,Noida,Uttar Pradesh,8930395395,ankit.chopra51@gmail.com,2023-02-12,Marathi,Smart TV
C1682,Akash Kapoor,36,Male,Patna,Bihar,9149974754,akash.kapoor84@yahoo.com,2024-04-05,,Mobile
C1683,Ritika Kapoor,56,Female,Warangal,Telangana,6597739610,ritika.kapoor33@yahoo.com,2023-01-22,English,Mobile
C1684,Vrinda Verma,25,Female,Patna,Bihar,7694307218,vrinda.verma85@yahoo.com,2024-04-09,English,Mobile
C1685,Omkar Kapoor,44,Male,Mysuru,Karnataka,9104857867,omkar.kapoor19@outlook.com,2024-01-30,Telugu,Mobile
C1686,Ananya Krishnan,28,Female,Surat,Gujarat,7249919608,ananya.krishnan45@gmail.com,2024-07-27,Kannada,Tablet
C1687,Pooja Das,44,Female,Bengaluru,Karnataka,6707169448,pooja.das35@yahoo.com,09-11-2023,Bengali,Mobile
C1688,Shweta Jain,33,Female,Delhi,Delhi,6407972968,shweta.jain72@yahoo.com,2024-05-30,Bengali,Smart TV
C1689,Sanjay Das,55,Male,Patna,Bihar,8519736654,sanjay.das66@gmail.com,2024-04-17,Kannada,Tablet
C1690,Pooja Yadav,55,Female,Guwahati,Assam,7906771853,,2024-10-12,Kannada,Mobile
C1691,Karan Tiwari,21,Male,Pune,Maharashtra,8166775270,karan.tiwari58@gmail.com,2024-08-12,Gujarati,Mobile
C1692,Sanjay Yadav,999,Male,Noida,Uttar Pradesh,6299043881,sanjay.yadav60@gmail.com,2024-02-12,Gujarati,Mobile
C1693,Dinesh Ghosh,22,Male,Kolkata,West Bengal,9584647256,dinesh.ghosh60@gmail.com,2024-06-08,Kannada,Tablet
C1694,Komal Joshi,40,Female,Pune,Maharashtra,8613409731,komal.joshi99@outlook.com,2023-02-26,English,Tablet
C1695,Harish Bose,38,Male,Mysuru,Karnataka,8421694353,harish.bose65@yahoo.com,2024-03-20,Hindi,Laptop
C1696,Kavya Chatterjee,51,Female,Pune,Maharashtra,6321367886,kavya.chatterjee48@gmail.com,2023-05-17,Hindi,Tablet
C1697,Dinesh Pandey,18,Male,Coimbatore,Tamil Nadu,8950868744,dinesh.pandey44@gmail.com,2024-08-23,Punjabi,Tablet
C1698,Swati Naidu,27,Female,Kolkata,West Bengal,9625515179,swati.naidu47@outlook.com,2023-03-19,Punjabi,Laptop
C1699,Radha Kumar,29,Female,Ahmedabad,Gujarat,7458019762,radha.kumar54@gmail.com,2023-04-02,Tamil,Laptop
C1700,Vijay Mishra,27,Male,Gurgaon,Haryana,7708101481,vijay.mishra10@gmail.com,2024-09-22,Punjabi,Laptop
C1701,Manish Naidu,59,Male,Guwahati,Assam,9268179300,,2024-06-11,Hindi,Laptop
C1702,Namrata Patel,35,Female,Mumbai,Maharashtra,9508105635,namrata.patel85@outlook.com,2024-03-18,Hindi,Smart TV
C1703,Sonia Kumar,44,Female,Lucknow,Uttar Pradesh,9212467642,sonia.kumar88@gmail.com,2023-12-22,English,Smart TV
C1704,Vivek Hegde,53,Male,Hyderabad,Telangana,7912609203,vivek.hegde34@gmail.com,2024-03-19,Marathi,Tablet
C1705,Divya Jain,49,Female,Jaipur,Rajasthan,8049950438,divya.jain38@gmail.com,2024-10-26,Hindi,Tablet
C1706,Vishal Yadav,26,Male,Gurgaon,Haryana,9724876412,vishal.yadav86@gmail.com,2024-08-05,Marathi,Tablet
C1707,Kartik Desai,18,Male,Patna,Bihar,8934083544,kartik.desai61@yahoo.com,2024-06-11,Punjabi,Mobile
C1708,Priya Agarwal,41,Female,Kolkata,West Bengal,6276223683,priya.agarwal44@gmail.com,2023-08-25,Kannada,Laptop
C1709,Yukta Naidu,20,Female,Noida,Uttar Pradesh,8801771062,yukta.naidu3@gmail.com,2023-05-17,Bengali,Laptop
C1710,Sachin Iyer,59,Male,Warangal,Telangana,9032318667,sachin.iyer55@outlook.com,2024-03-08,Bengali,Tablet
C1711,Rajesh Singh,24,Male,Nagpur,Maharashtra,9408384378,,2023-03-28,Gujarati,Laptop
C1712,Lakshmi Bose,38,Female,Bengaluru,Karnataka,8242577727,lakshmi.bose87@gmail.com,14-12-2023,Punjabi,Laptop
C1713,Suresh Bose,45,Male,Pune,Maharashtra,6383968788,suresh.bose3@outlook.com,2023-10-20,Punjabi,Smart TV
C1714,Omkar Bhat,48,Male,Pune,Maharashtra,8928532025,omkar.bhat54@gmail.com,2024-10-22,English,Tablet
C1715,Vrinda Kumar,54,Female,Jaipur,Rajasthan,8613959459,vrinda.kumar15@gmail.com,2024-07-27,Kannada,Laptop
C1716,Pooja Gupta,47,Female,Bengaluru,Karnataka,8638965499,pooja.gupta73@outlook.com,2023-03-29,Telugu,Smart TV
C1717,Akash Mehta,19,Male,Delhi,Delhi,8866906251,akash.mehta44@gmail.com,2023-04-21,Hindi,Tablet
C1718,Aarav Chavan,999,Male,Bhopal,Madhya Pradesh,6242274966,aarav.chavan80@gmail.com,2023-11-01,Hindi,Laptop
C1719,Deepak Krishnan,39,Male,Nagpur,Maharashtra,8433536757,deepak.krishnan28@yahoo.com,2023-09-14,Telugu,Tablet
C1720,Pallavi Patil,38,Female,Pune,Maharashtra,9049791407,pallavi.patil88@outlook.com,2024-10-04,English,Mobile
C1721,Simran Bhat,34,Female,Kolkata,West Bengal,6974721712,simran.bhat50@gmail.com,2024-03-09,Hindi,Smart TV
C1722,Mohit Sinha,54,Male,Coimbatore,Tamil Nadu,7587673507,mohit.sinha96@outlook.com,2023-02-26,Kannada,Laptop
C1723,Preeti Das,44,Female,Guwahati,Assam,9261499363,preeti.das23@gmail.com,2024-03-27,Bengali,Smart TV
C1724,Anjali Krishnan,58,Female,Kanpur,Uttar Pradesh,6630063621,anjali.krishnan87@yahoo.com,2023-03-21,Punjabi,Tablet
C1725,Pooja Ghosh,50,Female,Delhi,Delhi,7373965272,pooja.ghosh75@yahoo.com,2024-07-11,Hindi,Laptop
C1726,Shubham Krishnan,20,Male,Surat,Gujarat,8996991548,shubham.krishnan62@gmail.com,10-01-2023,Kannada,Smart TV
C1727,Neha Iyer,43,Female,Jaipur,Rajasthan,6460213688,neha.iyer62@gmail.com,2023-03-27,Tamil,Laptop
C1728,Sachin Kumar,40,Male,Howrah,West Bengal,6655892235,sachin.kumar70@gmail.com,2023-11-27,English,Smart TV
C1729,Nikhil Nair,29,Male,Kanpur,Uttar Pradesh,8528789715,nikhil.nair77@yahoo.com,2024-10-26,Telugu,Tablet
C1730,Aarti Chopra,35,Female,Indore,Madhya Pradesh,9728310185,aarti.chopra70@yahoo.com,2023-02-20,English,Laptop
C1731,Nidhi Verma,39,Female,Jodhpur,Rajasthan,9580108867,nidhi.verma34@gmail.com,2023-09-17,Kannada,Tablet
C1732,Aditi Agarwal,42,Female,Bhopal,Madhya Pradesh,7333477496,aditi.agarwal62@outlook.com,2024-08-14,English,Smart TV
C1733,Payal Kumar,29,Female,Bengaluru,Karnataka,6345052194,payal.kumar1@gmail.com,2023-09-16,Hindi,Tablet
C1734,Simran Agarwal,22,Female,Hyderabad,Telangana,6736609859,simran.agarwal57@gmail.com,2023-11-02,English,Tablet
C1735,Manoj Kulkarni,51,Male,Ahmedabad,Gujarat,7571319844,manoj.kulkarni77@gmail.com,04-02-2024,Marathi,Smart TV
C1736,Prashant Malhotra,35,Male,Mysuru,Karnataka,8123848775,prashant.malhotra80@gmail.com,2023-03-25,Punjabi,Tablet
C1737,Tejas Krishnan,52,Male,Mysuru,Karnataka,8900059054,tejas.krishnan30@gmail.com,2024-01-24,Hindi,Laptop
C1738,Kavya Rajan,37,Female,Noida,Uttar Pradesh,8712393306,kavya.rajan25@gmail.com,2024-01-13,Punjabi,Mobile
C1739,Meera Chavan,25,Female,Kanpur,Uttar Pradesh,9878757882,meera.chavan25@yahoo.com,2024-04-21,Hindi,Tablet
C1740,Nitin Chavan,45,Male,Kolkata,West Bengal,6855004450,nitin.chavan52@gmail.com,2023-06-10,Hindi,Mobile
C1741,Manoj Hegde,29,Male,Patna,Bihar,6527825463,manoj.hegde86@gmail.com,2023-03-22,Tamil,Mobile
C1742,Harish Iyer,46,Male,Noida,Uttar Pradesh,7819870884,harish.iyer41@gmail.com,2023-07-25,Marathi,Smart TV
C1743,Pallavi Hegde,27,Female,Howrah,West Bengal,7070513069,pallavi.hegde17@gmail.com,2024-07-01,Kannada,Tablet
C1744,Sunita Malhotra,51,Female,Chennai,Tamil Nadu,8149241371,,2024-03-12,Punjabi,Laptop
C1745,Anjali Jain,50,Female,Bengaluru,Karnataka,9672386656,anjali.jain62@gmail.com,2024-01-16,Marathi,Tablet
C1746,Swati Bose,18,Female,Chennai,Tamil Nadu,6725040258,swati.bose71@yahoo.com,08-03-2023,Marathi,Laptop
C1747,Ananya Iyer,50,Female,Warangal,Telangana,6208024104,ananya.iyer60@gmail.com,2023-11-07,English,Mobile
C1748,Divya Agarwal,25,Female,Nagpur,Maharashtra,7661340475,divya.agarwal40@gmail.com,2023-12-10,,Smart TV
C1749,Yash Verma,54,Male,Kanpur,Uttar Pradesh,6494935658,yash.verma29@outlook.com,2024-02-08,Bengali,Tablet
C1750,Karan Ghosh,50,Male,Guwahati,Assam,9833514244,karan.ghosh79@yahoo.com,2024-10-07,Kannada,Mobile
C1751,Anjali Banerjee,55,Female,Patna,Bihar,7886725140,anjali.banerjee95@yahoo.com,24-03-2024,Gujarati,Smart TV
C1752,Aarav Krishnan,25,Male,Kolkata,West Bengal,9303846912,aarav.krishnan13@gmail.com,2024-01-26,English,Tablet
C1753,Shreya Saxena,27,Other,Coimbatore,Tamil Nadu,9276987622,shreya.saxena75@yahoo.com,2023-12-30,Bengali,Tablet
C1754,Rohan Naidu,54,Male,Bhopal,Madhya Pradesh,6173315716,rohan.naidu49@gmail.com,2023-03-26,Bengali,Tablet
C1755,Ajay Mishra,34,Male,Hyderabad,Telangana,7264458296,ajay.mishra48@yahoo.com,2023-09-21,Tamil,Smart TV
C1756,Ishita Naidu,56,Female,Jaipur,Rajasthan,6209383739,ishita.naidu22@gmail.com,2023-11-16,English,Mobile
C1757,Suhana Bose,25,Female,Warangal,Telangana,7026135342,suhana.bose12@gmail.com,2024-07-24,English,Smart TV
C1758,Radha Patil,25,Female,Patna,Bihar,9095425275,radha.patil70@gmail.com,2024-05-30,Bengali,Smart TV
C1759,Tanya Reddy,27,Female,Kolkata,West Bengal,8937813267,tanya.reddy20@gmail.com,2024-02-24,English,Tablet
C1760,Pankaj Chavan,25,Male,Lucknow,Uttar Pradesh,7687749294,pankaj.chavan10@gmail.com,2023-07-26,Gujarati,Smart TV
C1761,Lakshmi Jain,56,Other,Mumbai,Maharashtra,6678320316,lakshmi.jain27@gmail.com,2023-04-20,Marathi,Smart TV
C1762,Sanjay Naidu,32,Male,Bengaluru,Karnataka,9801664802,sanjay.naidu8@gmail.com,2023-05-03,Punjabi,Laptop
C1763,Kavya Mehta,60,Female,Mysuru,Karnataka,9573415910,kavya.mehta2@yahoo.com,2024-05-27,English,Laptop
C1764,Sunil Patel,44,Male,Bhopal,Madhya Pradesh,8478922518,sunil.patel55@outlook.com,2024-10-18,Kannada,Laptop
C1765,Ajay Shah,51,Male,Warangal,Telangana,,ajay.shah79@gmail.com,2024-08-18,English,Smart TV
C1766,Vrinda Kumar,57,Female,Surat,Gujarat,8686650836,vrinda.kumar72@gmail.com,2023-06-17,,Smart TV
C1767,Mohit Singh,47,Male,Nagpur,Maharashtra,8903909200,mohit.singh86@gmail.com,2024-02-05,Gujarati,Mobile
C1768,Deepa Chopra,38,Female,Bhopal,Madhya Pradesh,8132738152,deepa.chopra27@gmail.com,2023-06-27,Telugu,Laptop
C1769,Deepak Bose,33,Male,Jodhpur,Rajasthan,7754318864,deepak.bose70@gmail.com,23-02-2023,Telugu,Laptop
C1770,Radha Desai,56,Female,Jaipur,Rajasthan,7550458387,,2024-05-26,Hindi,Smart TV
C1771,Nikhil Joshi,22,Male,Mysuru,Karnataka,9433315696,nikhil.joshi11@gmail.com,2023-11-16,Kannada,Smart TV
C1772,Aarav Agarwal,29,Male,Kolkata,West Bengal,9642663316,aarav.agarwal71@gmail.com,2023-06-09,,Tablet
C1773,Manoj Mehta,55,Male,Warangal,Telangana,7051995081,manoj.mehta1@gmail.com,2023-12-07,Kannada,Laptop
C1774,Ajay Menon,41,Male,Nagpur,Maharashtra,6352413022,ajay.menon97@yahoo.com,2024-01-21,English,Tablet
C1775,Vijay Verma,55,Male,Noida,Uttar Pradesh,7777414905,vijay.verma25@gmail.com,2023-06-04,Gujarati,Laptop
C1776,Deepak Yadav,51,Male,Kanpur,Uttar Pradesh,9683171511,deepak.yadav34@gmail.com,2023-04-29,Punjabi,Laptop
C1777,Priya Jain,22,Other,Indore,Madhya Pradesh,6174190669,priya.jain41@gmail.com,01-11-2024,Hindi,Smart TV
C1778,Deepak Gupta,43,Male,Nagpur,Maharashtra,6130112738,deepak.gupta67@gmail.com,2024-10-08,Telugu,Mobile
C1779,Swati Malhotra,40,Female,Howrah,West Bengal,9191542607,swati.malhotra38@gmail.com,2023-03-18,Kannada,Laptop
C1780,Sunita Ghosh,22,Female,Delhi,Delhi,6546624822,sunita.ghosh83@gmail.com,2024-03-11,Telugu,Mobile
C1781,Mansi Chavan,21,Female,Mysuru,Karnataka,7159234665,mansi.chavan64@gmail.com,2023-10-21,Kannada,Mobile
C1782,Kavitha Krishnan,18,Female,Howrah,West Bengal,,kavitha.krishnan14@gmail.com,2023-04-09,Tamil,Smart TV
C1783,Deepa Agarwal,33,Female,Bhopal,Madhya Pradesh,9789078695,deepa.agarwal15@gmail.com,2024-07-24,Hindi,Laptop
C1784,Harish Das,49,Male,Warangal,Telangana,8343597369,harish.das55@gmail.com,2024-05-29,Marathi,Smart TV
C1785,Yash Yadav,18,Male,Lucknow,Uttar Pradesh,9118596897,,2024-09-27,Marathi,Laptop
C1786,Dinesh Malhotra,27,Male,Jaipur,Rajasthan,7726680639,dinesh.malhotra37@yahoo.com,2023-03-20,Tamil,Laptop
C1787,Anjali Sinha,49,Female,Jaipur,Rajasthan,9880683112,anjali.sinha59@outlook.com,2024-08-19,Punjabi,Smart TV
C1788,Meera Iyer,23,Female,Noida,Uttar Pradesh,6725038561,meera.iyer90@gmail.com,2023-04-29,Kannada,Laptop
C1789,Suhana Chopra,30,Female,Chennai,Tamil Nadu,6421420942,suhana.chopra62@gmail.com,2023-09-25,Gujarati,Mobile
C1790,Payal Bose,21,Female,Indore,Madhya Pradesh,8530955877,payal.bose78@yahoo.com,2023-08-18,Telugu,Tablet
C1791,Nitin Tiwari,32,Male,Jaipur,Rajasthan,9612921351,nitin.tiwari10@gmail.com,2023-09-03,Hindi,Tablet
C1792,Sachin Patel,34,Male,Kolkata,West Bengal,7123222320,sachin.patel68@gmail.com,2023-11-26,Gujarati,Mobile
C1793,Simran Ghosh,24,Female,Mysuru,Karnataka,7878379213,simran.ghosh95@outlook.com,2024-07-21,Hindi,Mobile
C1794,Ruhi Iyer,41,Female,Delhi,Delhi,9784498838,ruhi.iyer36@gmail.com,2024-10-27,Kannada,Mobile
C1795,Sanjay Saxena,34,Male,Lucknow,Uttar Pradesh,8455407700,sanjay.saxena46@gmail.com,2023-11-26,Telugu,Smart TV
C1796,Aditi Joshi,50,Female,Mumbai,Maharashtra,8850284779,aditi.joshi44@outlook.com,2024-06-11,Gujarati,Mobile
C1797,Sonia Bose,33,Other,Bengaluru,Karnataka,9666706331,sonia.bose9@gmail.com,2024-03-17,Marathi,Laptop
C1798,Sneha Bhat,31,Female,Guwahati,Assam,8403779170,sneha.bhat74@yahoo.com,2024-10-08,,Mobile
C1799,Tanvi Shah,18,Female,Warangal,Telangana,7820721624,tanvi.shah17@gmail.com,2023-11-02,Gujarati,Smart TV
C1800,Harish Singh,39,Male,Gurgaon,Haryana,9536791207,harish.singh96@outlook.com,2023-02-05,Hindi,Smart TV
C1801,Harish Sharma,52,Male,Delhi,Delhi,6844565781,harish.sharma38@yahoo.com,09-07-2023,Hindi,Laptop
C1802,Shweta Yadav,35,Female,Mumbai,Maharashtra,9675993001,shweta.yadav81@gmail.com,2023-03-22,,Mobile
C1803,Yash Verma,34,Male,Hyderabad,Telangana,7484000040,yash.verma33@gmail.com,2024-01-03,Punjabi,Smart TV
C1804,Kartik Saxena,41,Male,Howrah,West Bengal,,kartik.saxena78@outlook.com,2023-05-26,Telugu,Laptop
C1805,Vikram Gupta,51,Male,Pune,Maharashtra,7118121652,vikram.gupta72@yahoo.com,2023-05-01,Hindi,Laptop
C1806,Pankaj Verma,22,Male,Surat,Gujarat,6477631032,pankaj.verma59@yahoo.com,2024-02-16,Bengali,Tablet
C1807,Omkar Banerjee,35,Male,Kolkata,West Bengal,8441832811,omkar.banerjee57@outlook.com,2024-10-09,Bengali,Tablet
C1808,Ruhi Reddy,47,Female,Guwahati,Assam,9448940094,ruhi.reddy70@gmail.com,2023-09-19,Telugu,Laptop
C1809,Namrata Chopra,59,Female,Surat,Gujarat,6676497378,namrata.chopra19@gmail.com,2023-12-26,Punjabi,Tablet
C1810,Rajesh Patil,37,Male,Ahmedabad,Gujarat,6666091919,rajesh.patil49@gmail.com,2023-09-17,Kannada,Mobile
C1811,Nitin Chopra,18,Male,Jaipur,Rajasthan,6759105639,nitin.chopra54@yahoo.com,11-05-2024,Bengali,Tablet
C1812,Yash Mehta,40,Male,Ahmedabad,Gujarat,6025015544,yash.mehta80@yahoo.com,2024-09-29,Marathi,Smart TV
C1813,Sanjay Chopra,35,Male,Guwahati,Assam,7557663354,,08-12-2023,Marathi,Smart TV
C1814,Tanya Reddy,48,Female,Gurgaon,Haryana,8769588708,tanya.reddy21@gmail.com,2024-10-22,Hindi,Smart TV
C1815,Vijay Hegde,58,Male,Noida,Uttar Pradesh,6448294350,vijay.hegde51@gmail.com,2023-04-16,Gujarati,Tablet
C1816,Rekha Shah,24,Female,Howrah,West Bengal,9916369507,rekha.shah23@yahoo.com,19-12-2023,Tamil,Laptop
C1817,Yash Kulkarni,57,Male,Jaipur,Rajasthan,9700813349,yash.kulkarni99@gmail.com,2024-05-06,English,Smart TV
